	MF: KIRC	MF: BRCA	MF: READ	MF: PRAD	MF: STAD	MF: HNSC	MF: LUAD	MF: THCA	MF: BLCA	MF: ESCA	MF: LIHC	MF: UCEC	MF: COAD	MF: LUSC	MF: CESC	MF: KIRP	METH: KIRC	METH: BRCA	METH: READ	METH: PRAD	METH: STAD	METH: HNSC	METH: LUAD	METH: THCA	METH: BLCA	METH: ESCA	METH: LIHC	METH: UCEC	METH: COAD	METH: LUSC	METH: CESC	METH: KIRP	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP	CNA: KIRC	CNA: BRCA	CNA: READ	CNA: PRAD	CNA: STAD	CNA: HNSC	CNA: LUAD	CNA: THCA	CNA: BLCA	CNA: ESCA	CNA: LIHC	CNA: UCEC	CNA: COAD	CNA: LUSC	CNA: CESC	CNA: KIRP
BPNT1	0.0	0.005307663983974848	0.0	0.044860563828097534	0.0	0.005432187625720023	0.0	0.0035990629354978273	0.0	0.0	0.0	0.02630259215790702	0.0	0.0	0.0	0.04078520135211048	0.0026402221065627085	0.014200317191518238	0.002459844018976145	0.0038485978872982514	0.005084049955107162	0.004742154001289473	0.00829461497149885	0.007995267516208744	0.003742571613752415	0.008736094089327415	0.0027899891925800145	0.004879182223223804	0.002699932095913436	0.010589537366289533	0.003884219031639064	0.008333068769077601	0.04029863265016066	0.06233362344994192	0.030904310792605767	0.010653203482764707	0.014737481902197685	0.007677494778341274	0.050950915598499465	0.002599022924104233	0.026101703917290546	0.05583017632737938	0.054517924941636944	0.06461724505705171	0.09028250761293193	0.002999433165319272	0.05532133453531475	0.0024768110282082667	0.09462365591397849	0.0	0.3333333333333335	0.0	0.0	0.0	0.0	0.0	0.27272727272727276	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPIN1	0.0	0.005312900841565937	0.02826681428997927	0.0	0.0	0.0	0.0	0.0035905804845603397	0.030639161891089863	0.0	0.0	0.01148700491154776	0.0	0.0	0.0282071261263063	0.04091110942052198	0.004492064430723486	0.0027333175485442047	0.006036378089806283	0.003238117292567299	0.01061983377712018	0.00177872861792602	0.008436725977418078	0.005444580229310297	0.004689559938972339	0.001554884238518262	0.0014404523345321447	0.009399971983748319	0.0009694306628074199	0.008845382341014897	0.0045992608354557245	0.0004571335523733706	0.026111802052714538	0.030677644927455852	0.014941267933307294	0.05102973387091669	0.03863774280801706	0.027173370950092125	0.04122340926389029	0.029352446229762925	0.04070496877054565	0.010544265194361833	0.013075217599695387	0.08428011147117101	0.016971961562877343	0.015749080226100335	0.0886490635622428	0.03643049054953196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31111111111111117	0.0	0.0	0.0	0.5039062500000001	0.0	0.0	0.0	0.0
KLK3	0.025618520125325967	0.0	0.0	0.09101624473772064	0.0	0.016455606116985193	0.020486899096912172	0.0	0.030461865936623245	0.0	0.0	0.007602831071093328	0.0	0.05460444661367209	0.0	0.04084006773195916	0.29683670840206267	0.4712229623601736	0.05851947775634429	0.47683904828950435	0.17453113863724398	0.44851674579150513	0.32659637774196987	0.15390749725837946	0.495275057097692	0.24777956162837067	0.5352119898115718	0.2728812673503008	0.14436202266934176	0.3995027807653108	0.16480678869428786	0.04878330136407282	0.0	0.4754574491779846	0.1644052130050876	0.06448375768409163	0.1249373108304528	0.0	0.0	0.31807909194070333	0.0	0.13087386897603098	0.0	0.24355540101628015	0.2149028628569627	0.0	0.0	0.36410368298606466	0.0	0.0	0.24489795918367346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32964601769911506	0.16740088105726872	0.09547738693467338
OGG1	0.012781766968176903	0.015457181299342742	0.028182975283769982	0.0	0.049345234834214415	0.015657461326296907	0.0	0.0	0.029955689109494785	0.0	0.024912247165317758	0.003644111901106526	0.005396893792148009	0.0	0.0	0.1223177575998722	0.0846039166081401	0.018488785922548042	0.008939450608598526	0.018481390443309535	0.03764861421711915	0.03484025681533894	0.014048434564682933	0.015369455463712323	0.030072103099941242	0.025789456017029245	0.030473331247755135	0.016322107758538942	0.004785478995363705	0.02831713196760538	0.04690894857976827	0.05672474525586013	0.02879025415868168	0.009693529966724741	0.002977313731508614	0.014031457669789759	0.009198538388615105	0.002654311105263995	0.010770188890200398	0.04008639659376992	0.024923350787134355	0.001389483419340279	0.08263356887910905	0.050087605501725405	0.0035697941864618775	0.03158565398029761	0.0929968841075493	0.02031099060212033	0.9956989247311828	0.0	0.0	0.0	0.0	0.0	0.6180371352785148	0.0	0.0	0.0	0.0	0.0	0.22085889570552147	0.0	0.0	0.0
FAM171B	0.0	0.021147196744463557	0.0	0.022763372429313356	0.051862675216620115	0.005394778616645119	0.02045395734760755	0.0	0.06031202871850713	0.0	0.024950802910582028	0.011378290293875317	0.010769540336762844	0.0	0.0	0.0	0.07479933576902284	0.1263091953266816	0.03855579305642233	0.1911842735552372	0.035954894000210715	0.08989475935985529	0.03972037058620169	0.002395012642169647	0.04405572437818965	0.031178865030069555	0.08134188946941574	0.02244543957124885	0.020155390842901993	0.06492351344533445	0.1721372870946061	0.049764149563512876	0.00924508657146119	0.1092871974072137	0.10964294408083694	0.015774067436172712	0.022766397968393484	0.0005336457170797205	0.029765527731661787	0.003984404008993645	0.02909418237715125	0.01867475234987536	0.04551976065864063	0.13409784274427258	0.0693441745977335	0.09930449949444706	0.33809898434877145	0.14405967039862977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18061674008810577	0.0
MSI1	0.012839966946462666	0.0	0.0	0.0	0.0	0.0054988229653465835	0.0	0.0036032660179000117	0.0	0.0270421205347723	0.0	0.003836196560326834	0.00544720658256055	0.0	0.0	0.0	0.09654394586096839	0.06514504363709292	0.009124489828585125	0.0007939477924060908	0.33307367492222867	0.11870115264648948	0.20045270407818536	0.014849857201344388	0.06794051005650821	0.0996410301709142	0.018834704859567713	0.008150377316596803	0.08613672506494931	0.05807710378812235	0.18012670490058405	0.04473531850028574	0.016951523181690038	0.04531876442638923	0.0013065481000558762	0.1350787310607737	0.04357315171316753	0.021669893079392807	0.011633683160908289	0.029162519655415567	0.07832542121246869	0.095077334193306	0.12872641523711217	0.10084473257988405	0.06515447870648768	0.2504614767634555	0.27935530750447535	0.19429788004074017	0.0	0.267427122940431	0.0	0.12244897959183673	0.0	0.16578947368421051	0.35278514588859416	0.0	0.0	0.0	0.0	0.0	0.0	0.19026548672566373	0.0	0.0
CHRD	0.0	0.021209629743568312	0.0	0.02275183387263971	0.03775674620175318	0.01645444453421622	0.02035849886921263	0.0	0.06092284361603229	0.027070084765189656	0.0	0.007720604690248904	0.01597695676247788	0.0	0.0	0.08177991673321405	0.19742151461434038	0.06199798509566588	0.04135707772925963	0.05022845723096851	0.1195993549978385	0.03774192080941116	0.07779318974962879	0.06374630886982419	0.16861382997096594	0.08749167312052401	0.042962475280899935	0.16368111476275804	0.04915668707249832	0.2227196076727506	0.13624801164828113	0.1813015329668531	0.029089963262727822	0.03012288750721992	0.0522143835659828	0.11371623958723391	0.010752724673847082	0.06133844506596745	0.05087547869422849	0.04757991104947619	0.2181686982596866	0.1610427765351184	0.01887065886872611	0.3028491756172925	0.020537974098777886	0.07059979591725823	0.377582464979135	0.10373721016150894	0.1870967741935484	0.0	0.0	0.0	0.0	0.0	0.36074270557029187	0.0	0.8257575757575757	0.0	0.0	0.0	0.0	0.0	0.0	0.507537688442211
ATP1A3	0.01277956197450201	0.015749814758666356	0.0	0.04546003901408364	0.10142624981622284	0.010862108438803869	0.07769830883408588	0.0	0.0	0.0	0.02498967289697431	0.01868097129856738	0.010799017466445317	0.054280433734007025	0.05581715961787155	0.08151728438375268	0.07471996970570287	0.1357509280686227	0.03631597233548554	0.14465214145408423	0.06091612686789157	0.06323266479871226	0.06968735112012737	0.01139672510164241	0.04761436443136767	0.08861445554725074	0.04886841986156855	0.06246702555838318	0.0612843574900937	0.04603727727050388	0.14039604870360164	0.07957486469861436	0.04370295986401588	0.16000272215847103	0.13713387727127432	0.026697523716975438	0.0389568819167482	0.08988551122758241	0.054266225668887995	0.06328514690128113	0.014583695102191018	0.0033272946991759473	0.08147151240750378	0.011187741310670673	0.12288418256032191	0.011396490083827896	0.16228519005989894	0.013179393262260726	0.0	0.0	0.24489795918367346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09547738693467338
UNC13A	0.0	0.03145874697006645	0.0	0.0	0.05998091092477392	0.0	0.08010098674661788	0.0035907500723413154	0.03065478626419485	0.07980396990797763	0.04969440082378769	0.011038256152784805	0.021075384982321168	0.15656849279010152	0.0	0.12103073568925894	0.1403538183088939	0.31287798465616706	0.18063045705112044	0.17968956178180348	0.023683325605232668	0.19188101672840277	0.3856183762152531	0.009986161574352432	0.09257286455737851	0.20197998975427345	0.17302104146091712	0.0771993787796117	0.2831258247374834	0.05748401687635685	0.3503670604596789	0.04113612141259153	0.01245700270472824	0.06108046394182327	0.07838074487030365	0.06628379154061058	0.01367488531676547	0.007570604148336285	0.023573626912726464	0.024572254145638708	0.06077456671919725	0.15911156975718205	0.046705315641855503	0.03829383908808814	0.0716969546350013	0.05981933522320118	0.1476392174768671	0.03648244275658519	0.0	0.0	0.24489795918367346	0.0	0.0	0.0	0.0	0.08888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCA2	0.0	0.020735908510750106	0.0	0.0	0.06015945440118034	0.02151956030941106	0.0	0.003595704959130409	0.029681153015313003	0.026335788654448137	0.0987115854751843	0.018912929879570196	0.020205327134629116	0.0	0.027680808478041125	0.04019012247943476	0.1013057026095899	0.09893651141075073	0.014323669437873951	0.13362002112966184	0.011595370482451838	0.14834651716906733	0.13462718668271767	0.005517834783976833	0.1362543353325566	0.07952135259291424	0.12039243693251701	0.16110874944885917	0.009972202555356123	0.1590110454398953	0.13157336353136578	0.11220698076612518	0.020253905298285944	0.006317414039903048	0.026861353798474222	0.09699223859171016	0.03743041458977413	0.009807676618791245	0.037219999322455496	0.033550456149187405	0.034538209541372614	0.10409158148926258	0.06615686992601494	0.0027653585921087907	0.023507989081391917	0.01419844907342929	0.025312563333266185	0.0159301686117727	0.0	0.37642585551330804	0.0	0.0	0.3948220064724919	0.0	0.0	0.31111111111111117	0.0	0.0	0.4391143911439115	0.15234375	0.0	0.0	0.0	0.0
OTOF	0.012745067871707767	0.025502668806117956	0.0	0.06800379502003127	0.061979046887470156	0.014845359854441086	0.07893604570984403	0.0	0.059604968734296035	0.0	0.024630374318249115	0.028752460379930872	0.026052620469405048	0.05218145066931196	0.07859858631210116	0.0	0.01812343558312373	0.12255095249340246	0.022317917016745903	0.05332623380734459	0.052201726013788176	0.2723591067096707	0.004025024920083264	0.06927713987331327	0.23994145968469224	0.07071883189832248	0.29025270707177586	0.05395943437517347	0.04178115601122305	0.04138430042866288	0.006416071746101716	0.17414730940645892	0.029738898814816027	0.11500771585210254	0.04296122894845015	0.13319721085763864	0.05426086220541779	0.002384010223839717	0.06847662918483763	0.11839095743443762	0.11215594965030999	0.10961918232607903	0.04772767802767087	0.0010953602548825706	0.06517041207277689	0.05709876003131601	0.01881831521208256	0.03146604457024899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1015625	0.0	0.0	0.3480176211453745	0.04020100502512563
S1PR1	0.0	0.005303573015014037	0.0	0.0	0.012939504647763814	0.0	0.04103269939426864	0.003603549518264716	0.030639594200677224	0.027090332253861198	0.0	0.007706881266097589	0.016320395754178697	0.0	0.02826465268111238	0.0	0.08007617723011673	0.37594058259692864	0.3944127783727895	0.10941051742208863	0.5422983748088267	0.2778572529305939	0.36169165573820344	0.012611097018136576	0.16308247654981087	0.42336124544985587	0.014649589644176696	0.006065480993436335	0.5247484999705825	0.09497210740324687	0.4288909101731021	0.005249651840972495	0.06014031810709278	0.29218243089177	0.0915278465671075	0.08384506908868274	0.04561734943821452	0.06885379993665214	0.3510456159417137	0.03904627997328743	0.20518576285429505	0.15634649480700588	0.030277493734777373	0.2803806025456653	0.09397255260546701	0.3604341416771616	0.36577905002660305	0.16039977727500287	0.0	0.45120405576679345	0.0	0.19727891156462588	0.3009708737864078	0.0	0.40053050397877993	0.0	0.0	0.0	0.0	0.0	0.36503067484662577	0.0	0.1497797356828194	0.0
SASS6	0.025674561964572507	0.00529658257679482	0.0	0.04553110818177478	0.02578354757512905	0.010948911197435364	0.0	0.0	0.0	0.027055069980442867	0.024978799545941847	0.01923275014118724	0.0	0.0	0.027521381463600975	0.04089922812117128	0.013028228801416472	0.002363620002627456	0.01924563258303563	0.0052445000650146855	0.0016884824940344226	0.00418415033262519	0.005201789075366556	0.006564095122461239	0.017464532548242366	0.0042480485492142886	0.005898556829259742	0.006782000844792484	0.0028017016547351756	0.011948527573671935	0.0012630948863039948	0.0013074628818220246	0.010391728545217504	0.04078262816585157	0.04822760913024474	0.03090337274440373	0.09012696495727592	0.06814566502950764	0.09971605478148304	0.04313008163184349	0.08267123718926772	0.12239156470882782	0.10003081666959124	0.09080835227432461	0.058946966391349206	0.13376767526974173	0.16483169635070496	0.004450849842556726	0.0	0.45120405576679345	0.0	0.19727891156462588	0.3009708737864078	0.0	0.40053050397877993	0.0	0.0	0.0	0.0	0.0	0.36503067484662577	0.0	0.1497797356828194	0.0
SLC27A4	0.0	0.005313438191453094	0.0	0.022501208799770488	0.03878657913764067	0.010955233666656503	0.0	0.0	0.030583250776525805	0.0	0.02500649911696186	0.007646821176456262	0.010875676130212978	0.0	0.0	0.0	0.15023361055419276	0.14551851264920715	0.0387814689691025	0.11995674539940936	0.051503089385792476	0.06052316402168166	0.1678458429286925	0.01081115783094172	0.13480285150174895	0.009520566038764704	0.033555459399395526	0.15027989363036445	0.008882407113395205	0.11288435599865895	0.1420592278342091	0.044063789106409096	0.07592667825988163	0.09586436633337399	0.014306591795229645	0.12372712920980676	0.0018243291789427757	0.04335319455090962	0.053114804271258705	0.05662847707569255	0.0910327621666679	0.09221944354537476	0.006782600885082357	0.09807858029058468	0.06356121915485154	0.03629769438050598	0.06186305711239392	0.037518822060275576	0.0	0.0	0.0	0.21088435374149658	0.0	0.0	0.0	0.31111111111111117	0.0	0.0	0.4391143911439115	0.0	0.0	0.0	0.0	0.0
CLCN6	0.025549239196256172	0.005130546858684691	0.028241657400023608	0.0	0.0	0.010729865848090837	0.0	0.003599610640378194	0.030177505124596694	0.0	0.024618525748395882	0.026271589186955942	0.005409143353575305	0.0	0.0	0.0	0.007074708882380512	0.00031668563678093574	0.008233451023636575	0.0031310360429361657	0.034875889051333576	0.0029924553329210134	0.0013661778973964225	0.004089774537317596	0.002319222683017728	0.033187300037582655	0.008158934575621812	0.0030510258616255636	0.013644881952106318	0.010951991479346392	0.02014700340035356	0.005946675303722068	0.007018926220902044	0.13754029406956858	0.020130843214467994	0.01617404822014351	0.013815821212805453	0.025262465899205697	0.07270948157158903	0.0467770414735093	0.055702376849948936	0.03853573434886196	0.025730361428381483	0.10679827306037597	0.010657628747876981	0.09334229976999339	0.1349867646863416	0.008261994091534944	0.2129032258064516	0.0	0.5102040816326531	0.0	0.0	0.24999999999999994	0.32360742705570295	0.0	0.0	0.0	0.0	0.0	0.0	0.504424778761062	0.1762114537444934	0.271356783919598
DENND1C	0.0	0.005309053464025203	0.0	0.0	0.02546088608714085	0.010994627467670933	0.020364396823455023	0.0	0.0	0.0	0.0	0.011494530250665883	0.010858878938408503	0.0	0.02826365317138196	0.0	0.2389176873996046	0.10952138127012269	0.12037647338824035	0.030875784221571348	0.04936325773273692	0.24712158439313833	0.07904927675145856	0.060520662619976275	0.062204587451778426	0.14226366301683133	0.1544155669641782	0.04675008729853044	0.14082222309595804	0.07320398654453236	0.09028813817852413	0.12812856162551858	0.0013639915877551197	0.07086999330238779	0.04224666494922574	0.06234113772286857	0.025680709523489963	0.06736528823043718	0.04925532379250574	0.012813848273691475	0.07569320852044804	0.120929366138275	0.013628918551974095	0.12519027891946505	0.11260123237617481	0.11849786841790722	0.3065851303046242	0.00932495395062445	0.0	0.0	0.24489795918367346	0.0	0.0	0.0	0.0	0.07777777777777779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP7	0.012691912138330305	0.010504537128307324	0.0	0.0	0.0	0.005363581997704086	0.040454982512671246	0.0	0.0	0.0	0.04953706321751527	0.014089735167015473	0.0	0.0	0.0	0.04030061799173389	0.09646825835181493	0.024202670317332056	0.08893814423102392	0.022773354550762202	0.34095994197912044	0.04719747614282338	0.09148411042700832	0.03966926189458621	0.16061856838009997	0.01994041393074024	0.02647795138887189	0.0996900342507532	0.0666903399460011	0.05744926508985537	0.012629097421266146	0.020464551587619912	0.032496986997620526	0.05323338535564526	0.08541066303415783	0.07806427169127798	0.008658675568911776	0.03483083256948222	0.031289358687392486	0.03530403386161391	0.0004143268403785411	0.011807537247645031	0.050465716627864275	0.2052956016244828	0.011133155351497882	0.0755476272027332	0.2971096492624315	0.01662981172862299	0.32688172043010755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEC22C	0.0	0.005306223255205397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025040238674969843	0.007653058261653067	0.0	0.0	0.0	0.08172635212523814	0.027774093138285615	0.0063326053738702055	0.006817633999275722	0.00041159411660681534	0.011697455613652694	0.024251292251376764	0.03516166757605118	0.007650345595632237	0.003643231169188156	0.0038754463948292473	0.010234398051353186	0.006230709540093267	0.01143031298992534	0.04604101078104485	0.017678408564806056	0.007643558338463358	0.039369561549212805	0.03878545177947694	0.034505734802069275	0.04627209946502299	0.05116095892012558	0.026825000632532056	0.0969713351915205	0.029423919890859077	0.047617296268933434	0.07541530923696452	0.04183671437270994	0.06615116355925156	0.02342541084000951	0.12013445074668741	0.13159981083236474	0.007543476859313272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHKA1	0.025444228915078016	0.01056501757640808	0.0	0.022705521419428068	0.02465859055429691	0.005411721866420013	0.039673975187603856	0.0	0.0	0.0	0.024591392094281798	0.03667042941505556	0.0	0.0	0.02641829638804	0.08128478872361934	0.04739763270773298	0.16010317638450156	0.10551882380971017	0.004750719861710682	0.48227430130655274	0.010680993522237156	0.016656018412844097	0.04877647609838988	0.1906044683838637	0.22118604093170255	0.10525589362745336	0.08879972848196906	0.01599675746040756	0.04129729673752958	0.049742524670155545	0.048373291916033824	0.007260109701616058	0.03056194506869446	0.0687683232661229	0.015342187580412302	0.020757124706595666	0.05871450406125867	0.1522461853799543	0.02929220806177989	0.055491083637816185	0.06966122524948744	0.034574596607166365	0.029601958936193298	0.10138820182922943	0.1057603818183641	0.04687311782564356	0.0011544889762367476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTMR4	0.0	0.0264713746934073	0.0	0.0	0.024778312155391922	0.01098018452993722	0.03984817901052688	0.0	0.030613033269459584	0.026734473460115465	0.02487096647853263	0.014945571929044759	0.021421829505387346	0.10760617737909157	0.0	0.0	0.0036759823360264085	0.0047894256969354815	0.0018005971991294524	0.006811867122969466	0.004739190533518474	0.00506471724841162	0.007308486554568715	0.003539419893846385	0.009302661122081694	0.011132684239167067	0.009482725979406413	0.00659085035297169	0.003110485876914363	0.006923453320024594	9.879969380306638e-05	0.006252568347734821	0.029507505404540203	0.019312906848371524	0.003614234741630563	0.013388295584653143	0.029208094465300927	0.011840934886072409	0.06667946902842957	0.12190638243057327	0.05911879335085786	0.002931776638185829	0.0021996456352207355	0.00862707397527518	0.007211614236283394	0.05179364562812974	0.03245342950308319	0.018491664526976932	0.0	0.0	0.26530612244897966	0.0	0.0	0.0	0.0	0.08888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
